Bug ID,chunk
58910,"Product: Platform
Component: UI
Severity: normal
Priority: P1
Summary: [Contexts] [Javadoc]  org.eclipse.ui.contexts issues
Resolution: FIXED"
276953,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [target] Font leak in target platform preference page
Resolution: FIXED"
74604,"Product: Platform
Component: UI
Severity: enhancement
Priority: P1
Summary: [KeyBindings] Chose key to edit from View pane
Resolution: FIXED"
5138,"Product: Platform
Component: Text
Severity: normal
Priority: P3
Summary: [typing] Double-click-drag to select multiple words doesn't work
Resolution: FIXED"
6109,"Product: JDT
Component: Debug
Severity: critical
Priority: P1
Summary: NPE stopping Timer
Resolution: FIXED"
42601,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: Save as don't work anymore
Resolution: FIXED"
293693,"Product: JDT
Component: Debug
Severity: minor
Priority: P3
Summary: 'Scrapbook Page' wizard icons does not have the + sign
Resolution: FIXED"
139562,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Regression...Launch Dialogs lose default button handling
Resolution: FIXED"
48378,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: Adapting to deprecation of IWorkingCopy
Resolution: FIXED"
354579,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: Fup of bug 289247: Investigate validity of the fix vis-a-vis JLS.
Resolution: FIXED"
353358,"Product: PDE
Component: Doc
Severity: normal
Priority: P3
Summary: Replace screenshots and text for changing Provider to Vendor
Resolution: FIXED"
100914,"Product: Platform
Component: User Assistance
Severity: normal
Priority: P3
Summary: [Help][Context] Help view refreshing when there's nothing to refresh
Resolution: FIXED"
60183,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Console label only shows executable
Resolution: FIXED"
210368,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Run configuration dialog does not show error message if on tab with error
Resolution: FIXED"
121698,"Product: Platform
Component: Text
Severity: major
Priority: P2
Summary: [quick diff] NPE in DocumentLineDiffer.searchForRepetitionField
Resolution: FIXED"
235824,"Product: Platform
Component: Debug
Severity: minor
Priority: P3
Summary: [doc] Help topics missing
Resolution: FIXED"
334281,"Product: PDE
Component: API Tools
Severity: major
Priority: P3
Summary: Could not locate method ... error logged
Resolution: FIXED"
405867,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: Quick Access doesn't allow to show all matches any more
Resolution: FIXED"
179305,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [DataBinding] Required-Bundle: org.eclipse.core.runtime
Resolution: FIXED"
15949,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: JDIDebugTarget can resume threads which hit a breakpoint early
Resolution: FIXED"
124141,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Progress] ProgressView does not populate until first update occurs
Resolution: FIXED"
328467,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: double clicking on required features does not open feature
Resolution: FIXED"
127025,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: system thread filter loses selection/collapses on first invocation
Resolution: FIXED"
74028,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [View Mgmt] Save confirmation dialog pops up when close ISaveablePart view
Resolution: FIXED"
313175,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: No problem generated when missing output.<lib> entry
Resolution: FIXED"
64791,"Product: Platform
Component: SWT
Severity: normal
Priority: P1
Summary: [KeyBindings] accelerator strings displayed incorrectly.
Resolution: FIXED"
94111,"Product: JDT
Component: Core
Severity: normal
Priority: P1
Summary: [assist] provide parameter hints for template instantiations
Resolution: FIXED"
99518,"Product: Platform
Component: SWT
Severity: major
Priority: P3
Summary: Extremely jumpy resizing in the ControlExample
Resolution: FIXED"
52556,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Classpath does not update when JRE changed
Resolution: FIXED"
37913,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: Suggest creating field instead of local variable if naming matches preferences for field [quick fix]
Resolution: FIXED"
362816,"Product: JDT
Component: Core
Severity: normal
Priority: P3
Summary: level的机制
Resolution: INVALID"
42625,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Default for compiler compliance level
Resolution: FIXED"
84007,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] [DynamicUI] Workbench-level preference nodes need lifecycle
Resolution: FIXED"
285727,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: [junit] default auto start setting doesn't work
Resolution: FIXED"
319872,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: [projection] IllegalStateException once code template has been used inside an xml file
Resolution: FIXED"
220784,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Allow EE files to use path list in -Dee.src property until closer to M6
Resolution: FIXED"
198428,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: [launching] Deadlock deleting launch configuration
Resolution: FIXED"
5533,"Product: JDT
Component: UI
Severity: normal
Priority: P1
Summary: Intempestive code assist scenario
Resolution: FIXED"
97454,"Product: JDT
Component: UI
Severity: enhancement
Priority: P3
Summary: [quick fix] Quick fix to create attributes on annotations
Resolution: FIXED"
117101,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: [flex-hierarchy] select/expand states not cleared from cache
Resolution: FIXED"
89500,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [nls tooling] Externalize String wizard: usability improvements
Resolution: FIXED"
220822,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: bundle version for org.eclipse.pde in 3.4m5 is older than eclipse 3.3.1.1
Resolution: FIXED"
43146,"Product: JDT
Component: Text
Severity: normal
Priority: P2
Summary: [misc] Assertion failed in LinkedPositionManager.getPositions when using surrounding with try-catch
Resolution: FIXED"
38900,"Product: Platform
Component: Ant
Severity: normal
Priority: P2
Summary: Ant target names not quoted when ""Run Ant in a separate Java virtual machine"" is checked
Resolution: FIXED"
230080,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [package explorer] NPEs from working set without image
Resolution: FIXED"
225097,"Product: JDT
Component: Debug
Severity: trivial
Priority: P3
Summary: Get rid of outdated context Id ""org.eclipse.ui.globalScope""
Resolution: FIXED"
406608,"Product: PDE
Component: UI
Severity: normal
Priority: P1
Summary: PDE has renamed LauncherUtils.clearWorkspace()
Resolution: FIXED"
22088,"Product: JDT
Component: Debug
Severity: enhancement
Priority: P3
Summary: Setting JRE only adds RT.JAR to CLASSPATH
Resolution: FIXED"
152472,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: debug platform should not hold locks while notifying context change listeners
Resolution: FIXED"
62794,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: Stub on code assist: Should check if method name is valid Java id
Resolution: FIXED"
172026,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: [launching] alt+enter shortcut dies when resource adapter cannot be resolved
Resolution: FIXED"
49700,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Dialogs] creating working set leaks an image
Resolution: FIXED"
43328,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Missing NLS strings for JavaObjectBrowser
Resolution: FIXED"
6497,"Product: JDT
Component: UI
Severity: minor
Priority: P3
Summary: Code Formatter Preferences: Keep else if on same line option is back to front
Resolution: FIXED"
131930,"Product: Platform
Component: Debug
Severity: normal
Priority: P2
Summary: New Variables view is hard to use
Resolution: FIXED"
185124,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: [render] Colored labels don't update on 'Apply'
Resolution: FIXED"
104320,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Should not call IDocumentSetupParticipant.setup(IDocument)
Resolution: FIXED"
5387,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Can add the same exception breakpoint multiple times
Resolution: FIXED"
67314,"Product: JDT
Component: UI
Severity: normal
Priority: P2
Summary: Refactoring - NPE when extracting interface [refactoring]
Resolution: FIXED"
26980,"Product: Platform
Component: UI
Severity: major
Priority: P2
Summary: [Cell Editors] ComboBoxCellEditor is too small
Resolution: FIXED"
231116,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [breadcrumb] Dropdown opens and then closes when clicking shrinked item
Resolution: FIXED"
352808,"Product: PDE
Component: UI
Severity: normal
Priority: P3
Summary: Editing the configuration area location doesn't mark the launch configuration as changed
Resolution: FIXED"
34065,"Product: JDT
Component: UI
Severity: major
Priority: P3
Summary: Move to/from default package should inform user about potential errors [refactoring]
Resolution: FIXED"
274862,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Preferences] Cannot perform scrolling via keyboard in preference dialog
Resolution: FIXED"
149519,"Product: Platform
Component: Text
Severity: enhancement
Priority: P2
Summary: [api][hovering] Push down F2 (Show Tooltip Description) feature for hovers
Resolution: FIXED"
92988,"Product: Platform
Component: UI
Severity: normal
Priority: P2
Summary: [Viewers] potential NPE in AbstractTreeViewer
Resolution: FIXED"
414436,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: ResourcePerspective throws PartInitException if org.eclipse.ui.navigator.resources isn't available
Resolution: FIXED"
12012,"Product: JDT
Component: Debug
Severity: critical
Priority: P3
Summary: J9 plugin needs to be updated
Resolution: FIXED"
149633,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [implementation] AssertionFailedError in DocumentLineDifferInitializationTest
Resolution: FIXED"
43,"Product: Platform
Component: Team
Severity: major
Priority: P1
Summary: Cannot rename a project and then release it (1GDHAHF)
Resolution: FIXED"
129027,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Workbench] remove comment about experimental status from IProductConstants
Resolution: FIXED"
173896,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: NPE while debugging
Resolution: FIXED"
320533,"Product: Platform
Component: Search
Severity: critical
Priority: P2
Summary: Replacing text in a set of files should only modify each physical resource once
Resolution: FIXED"
131922,"Product: Platform
Component: Debug
Severity: normal
Priority: P3
Summary: index out of bounds handling cell selection
Resolution: FIXED"
435574,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Themes] Dark theme overrides text editor background color
Resolution: FIXED"
95416,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: NPE on code assist
Resolution: FIXED"
36267,"Product: Platform
Component: UI
Severity: critical
Priority: P1
Summary: [Key Bindings] Key binding and unknown command (conflict)
Resolution: FIXED"
263234,"Product: Platform
Component: UI
Severity: normal
Priority: P3
Summary: [Dialogs] Filter Controls in FilteredTree should vertically align CENTER
Resolution: FIXED"
45288,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: Help: Running Ant buildfiles programmatically incorrect
Resolution: FIXED"
23735,"Product: JDT
Component: Debug
Severity: normal
Priority: P3
Summary: Array Index out of bounds
Resolution: FIXED"
55813,"Product: Platform
Component: Ant
Severity: normal
Priority: P3
Summary: ProjectHelper static state needs to be cleaned up
Resolution: FIXED"
59291,"Product: JDT
Component: Core
Severity: critical
Priority: P2
Summary: Deadlock between AllTypes cache and setClasspathContainer
Resolution: FIXED"
396213,"Product: Platform
Component: Releng
Severity: normal
Priority: P2
Summary: improve handling/coordination of base builder
Resolution: FIXED"
17470,"Product: JDT
Component: UI
Severity: major
Priority: P2
Summary: Lose list contents when searching from Java Browsing
Resolution: FIXED"
55538,"Product: JDT
Component: UI
Severity: normal
Priority: P3
Summary: ImportRewrite imports in wrong line
Resolution: FIXED"
230344,"Product: JDT
Component: Text
Severity: normal
Priority: P3
Summary: [breadcrumb] Open right most drop down should set focus into dropdown
Resolution: FIXED"
97121,"Product: Platform
Component: Ant
Severity: major
Priority: P3
Summary: It takes forever to open folder with large xml file
Resolution: FIXED"
440237,"Product: Platform
Component: UI
Severity: minor
Priority: P3
Summary: [Preferences] Startup and shutdown preference page: Restore defaults does not work as expected
Resolution: FIXED"
